timestamp,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_office_Sammie,Robin_office_Gayle,Robin_lodging_Phillip,Robin_lodging_Elmer
2016-08-24 22:00:00,32.5,185.0,28.0,687.0,0.7492,67.75,48.5,32.6,70.7
2016-08-24 23:00:00,30.7,173.75,30.0,659.0,0.7492,65.0,47.75,32.8,62.7
2016-08-25 00:00:00,24.7,173.0,29.0,670.0,0.7492,59.8333,47.75,30.6,60.4
2016-08-25 01:00:00,20.0,171.5833,29.3333,658.0,0.7492,56.5,45.5,32.6,56.8
2016-08-25 02:00:00,17.8,168.25,29.5,640.0,0.7492,52.25,45.25,32.6,54.2
2016-08-25 03:00:00,16.7,168.0,31.5,658.0,0.7492,54.0,45.75,32.6,52.4
2016-08-25 04:00:00,16.6,168.25,31.0,665.5,0.7492,53.75,45.25,32.4,50.3
2016-08-25 05:00:00,16.4,168.0,30.5,646.5,0.7492,55.25,44.25,32.3,58.5
2016-08-25 06:00:00,19.3,168.75,30.5,668.0,0.7492,68.25,46.0,32.5,80.5
2016-08-25 07:00:00,24.3,171.5,31.5,696.5,0.7492,85.75,45.25,32.7,86.7
2016-08-25 08:00:00,26.7,184.25,34.5,726.0,0.7492,87.0,47.75,32.2,88.5
2016-08-25 09:00:00,27.1,197.0,36.5,801.5,0.7492,83.5,67.75,32.6,80.8
2016-08-25 10:00:00,29.7,213.5,39.0,850.5,0.7492,94.0,89.0,33.3,77.3
2016-08-25 11:00:00,37.9,221.75,42.0,858.0,0.7492,94.75,93.75,32.5,72.4
2016-08-25 12:00:00,36.2,229.25,42.5,859.0,0.7492,93.5,101.5,33.4,74.4
2016-08-25 13:00:00,33.5,231.25,49.5,892.0,0.7492,96.0,104.75,32.5,72.2
2016-08-25 14:00:00,30.9,236.0,52.0,904.5,0.7492,98.25,101.25,31.0,75.0
2016-08-25 15:00:00,28.4,238.25,52.5,895.5,0.7492,97.75,111.75,28.1,80.2
2016-08-25 16:00:00,30.1,234.75,51.0,865.5,0.7492,98.25,117.5,28.9,84.3
2016-08-25 17:00:00,34.5,239.5,45.0,842.0,0.7492,93.5,108.25,29.2,99.0
2016-08-25 18:00:00,36.4,225.75,43.5,822.5,0.7492,88.5,95.25,29.0,104.6
2016-08-25 19:00:00,35.4,217.25,37.5,793.5,0.7492,88.25,73.0,28.5,84.6
2016-08-25 20:00:00,38.2,204.5,33.5,763.0,0.7492,69.25,57.75,29.0,76.2
2016-08-25 21:00:00,34.8,191.75,32.5,741.5,0.7492,78.0,52.25,28.7,77.6
2016-08-25 22:00:00,32.0,182.5,30.5,703.0,0.7492,70.75,50.5,29.0,73.4
2016-08-25 23:00:00,31.3,174.0,28.5,674.5,0.7492,62.0,50.25,28.9,64.0
2016-08-26 00:00:00,24.1,166.75,29.1667,618.0,0.7492,58.8333,47.0833,28.8,60.8
2016-08-26 01:00:00,20.3,171.6667,29.1667,680.0,0.7492,57.5833,49.5,28.8,55.0
2016-08-26 02:00:00,18.4,170.0,31.0,656.0,0.7492,58.25,48.75,28.9,52.1
2016-08-26 03:00:00,16.6,169.0,31.0,649.0,0.7492,57.75,48.0,29.0,51.4
2016-08-26 04:00:00,15.9,164.5,32.0,640.5,0.7492,52.0,46.25,28.9,50.7
2016-08-26 05:00:00,15.4,163.75,31.0,626.5,0.7492,59.75,46.25,28.8,53.3
2016-08-26 06:00:00,18.4,171.25,32.0,652.5,0.7492,63.25,45.75,29.4,80.9
2016-08-26 07:00:00,20.4,174.0,31.0,675.0,0.7492,79.0,47.5,29.2,78.5
2016-08-26 08:00:00,25.3,177.75,32.0,695.0,0.7492,84.25,48.25,29.4,92.6
2016-08-26 09:00:00,26.0,182.5,36.0,739.5,0.7492,81.5,67.25,34.2,79.6
2016-08-26 10:00:00,31.6,199.0,39.5,757.0,0.7492,86.5,85.75,34.3,72.6
2016-08-26 11:00:00,34.5,217.25,42.0,785.5,0.7492,91.5,91.75,34.1,75.2
2016-08-26 12:00:00,35.0,216.0,45.5,793.5,0.7492,94.5,96.0,32.8,76.4
2016-08-26 13:00:00,28.5,223.25,47.0,789.5,0.7492,103.0,101.25,29.0,73.2
2016-08-26 14:00:00,28.4,222.25,47.5,718.5,0.7492,94.75,105.75,27.9,74.9
2016-08-26 15:00:00,24.6,227.25,46.0,812.5,0.7492,98.75,100.75,28.7,86.9
2016-08-26 16:00:00,26.0,226.25,46.5,743.5,0.7492,92.75,111.0,28.7,81.0
2016-08-26 17:00:00,29.7,218.5,44.5,725.5,0.7492,89.0,101.25,28.2,86.7
2016-08-26 18:00:00,30.9,218.5,37.5,698.0,0.7492,85.75,74.75,28.8,80.3
2016-08-26 19:00:00,35.5,203.0,33.0,683.0,0.7492,75.75,56.25,29.1,74.1
2016-08-26 20:00:00,30.9,192.25,29.5,667.0,0.7492,70.75,50.0,29.0,73.0
2016-08-26 21:00:00,33.7,173.75,30.0,652.5,0.7492,65.25,48.25,28.7,67.6
2016-08-26 22:00:00,31.2,168.5,29.5,605.5,0.7492,65.25,46.5,28.7,71.8
2016-08-26 23:00:00,27.8,160.75,30.5,556.0,0.7492,40.0,45.25,29.0,72.7
2016-08-27 00:00:00,23.5,163.8333,30.3333,530.3,0.7492,56.9167,45.75,28.6,60.1
2016-08-27 01:00:00,19.7,158.0833,30.0,538.5,0.7492,52.5,44.0833,28.9,55.6
2016-08-27 02:00:00,18.1,153.5,30.0,533.9,0.7492,50.5,42.75,28.7,52.1
2016-08-27 03:00:00,16.8,151.75,30.0,535.3,0.7492,52.5,43.0,28.8,51.0
2016-08-27 04:00:00,16.3,153.25,30.0,532.0,0.7492,54.0,42.75,28.7,50.2
2016-08-27 05:00:00,16.5,153.25,30.0,529.3,0.7492,59.75,44.25,28.7,49.3
2016-08-27 06:00:00,18.7,152.5,29.5,540.9,0.7492,59.75,43.75,28.4,53.7
2016-08-27 07:00:00,21.1,156.25,28.5,553.6,0.7492,58.75,42.75,28.4,56.3
2016-08-27 08:00:00,24.4,156.25,28.0,561.9,0.7492,57.25,43.75,28.4,63.1
2016-08-27 09:00:00,25.5,161.0,29.5,575.8,0.7492,53.75,43.5,28.5,64.3
2016-08-27 10:00:00,29.3,166.75,29.5,590.7,0.7492,52.25,46.0,28.8,68.0
2016-08-27 11:00:00,35.4,169.0,30.0,608.4,0.7492,59.0,51.0,29.4,71.6
2016-08-27 12:00:00,34.5,176.5,28.5,612.4,0.7492,52.5,52.75,28.6,67.7
2016-08-27 13:00:00,32.6,182.0,28.5,620.4,0.7492,60.75,60.0,28.2,67.9
2016-08-27 14:00:00,28.6,185.25,30.5,625.4,0.7492,57.25,59.25,28.3,63.3
2016-08-27 15:00:00,28.6,183.5,29.5,625.5,0.7492,59.25,58.75,28.6,64.3
2016-08-27 16:00:00,30.7,182.5,29.5,624.4,0.7492,63.25,57.25,28.2,63.0
2016-08-27 17:00:00,34.7,181.0,30.5,621.3,0.7492,62.25,50.25,28.1,71.6
2016-08-27 18:00:00,35.1,182.75,30.5,614.5,0.7492,65.5,49.5,28.3,67.5
2016-08-27 19:00:00,34.3,177.75,30.0,603.6,0.7492,57.25,47.25,28.6,67.8
2016-08-27 20:00:00,41.5,177.5,30.0,589.4,0.7492,56.75,47.5,28.5,66.3
2016-08-27 21:00:00,35.1,171.5,29.5,569.9,0.7492,54.25,47.75,28.3,68.2
2016-08-27 22:00:00,30.8,170.0,30.0,551.5,0.7492,54.0,48.0,28.2,69.5
2016-08-27 23:00:00,27.9,168.25,31.0,519.9,0.7492,40.0,48.0,28.9,66.6
2016-08-28 00:00:00,25.5,162.0833,30.0,578.5,0.7492,56.25,46.1667,26.6,59.6
2016-08-28 01:00:00,19.2,165.25,30.8333,589.0,0.7492,50.1667,46.9167,24.7,56.7
2016-08-28 02:00:00,17.7,161.5,31.0,584.5,0.7492,42.5,46.75,24.3,57.7
2016-08-28 03:00:00,17.4,163.0,30.5,590.0,0.7492,42.0,45.75,24.5,58.7
2016-08-28 04:00:00,16.8,159.0,31.0,578.5,0.7492,49.0,45.0,24.5,51.1
2016-08-28 05:00:00,16.3,157.75,30.5,574.5,0.7492,50.75,44.25,25.1,50.6
2016-08-28 06:00:00,16.5,157.5,30.0,588.5,0.7492,53.25,43.75,24.3,50.2
2016-08-28 07:00:00,18.6,156.0,30.0,601.5,0.7492,52.0,43.5,24.3,52.4
2016-08-28 08:00:00,22.5,155.0,29.0,606.0,0.7492,52.5,42.75,24.7,60.4
2016-08-28 09:00:00,26.1,159.5,29.0,606.0,0.7492,52.75,44.0,24.5,61.2
2016-08-28 10:00:00,29.2,159.75,29.0,621.5,0.7492,47.25,45.0,24.7,61.4
2016-08-28 11:00:00,38.4,158.75,29.5,631.0,0.7492,54.0,46.0,25.1,70.8
2016-08-28 12:00:00,39.8,162.75,28.5,636.0,0.7492,63.25,46.75,24.6,80.2
2016-08-28 13:00:00,34.1,170.25,28.5,641.0,0.7492,59.25,46.25,24.5,72.1
2016-08-28 14:00:00,31.0,173.0,29.5,636.0,0.7492,59.0,47.0,24.6,66.8
2016-08-28 15:00:00,27.3,172.25,29.5,641.5,0.7492,55.0,47.0,25.2,62.1
2016-08-28 16:00:00,30.0,172.75,29.0,636.5,0.7492,58.25,47.25,24.5,62.5
2016-08-28 17:00:00,33.6,172.75,28.0,632.0,0.7492,56.75,45.75,24.6,62.9
2016-08-28 18:00:00,39.5,176.75,28.0,627.5,0.7492,55.75,44.25,25.1,65.9
2016-08-28 19:00:00,40.7,165.0,28.5,622.0,0.7492,55.5,43.5,24.6,72.4
2016-08-28 20:00:00,35.1,163.75,28.5,611.0,0.7492,55.5,43.5,24.7,73.3
2016-08-28 21:00:00,36.6,162.25,27.5,593.5,0.7492,60.0,43.75,25.4,72.3
2016-08-28 22:00:00,33.8,161.25,28.0,583.0,0.7492,56.75,45.0,24.7,70.5
2016-08-28 23:00:00,28.6,156.5,29.0,556.0,0.7492,54.75,45.25,27.0,63.0
2016-08-29 00:00:00,25.2,153.0833,28.1667,564.5,0.7492,53.6667,44.0,29.3,58.0
2016-08-29 01:00:00,22.1,156.3333,29.1667,568.0,0.7492,53.0833,46.25,28.7,54.7
2016-08-29 02:00:00,18.9,157.0,29.0,540.5,0.7492,52.25,47.0,28.7,56.2
2016-08-29 03:00:00,17.9,156.75,29.0,532.0,0.7492,48.0,45.5,28.6,48.9
2016-08-29 04:00:00,17.7,150.75,29.0,556.0,0.7492,47.75,44.25,28.8,51.3
2016-08-29 05:00:00,17.4,150.5,29.5,541.5,0.7492,57.0,43.75,28.6,49.0
2016-08-29 06:00:00,17.2,147.0,28.5,541.5,0.7492,52.75,43.5,28.4,50.7
2016-08-29 07:00:00,19.5,147.75,29.0,556.0,0.7492,68.25,42.5,28.6,54.0
2016-08-29 08:00:00,25.8,151.25,29.0,583.0,0.7492,73.0,42.75,28.6,61.2
2016-08-29 09:00:00,29.2,155.25,31.5,594.0,0.7492,69.5,52.25,29.2,64.8
2016-08-29 10:00:00,28.6,159.5,31.0,609.5,0.7492,69.25,68.5,29.1,68.2
2016-08-29 11:00:00,34.2,164.0,31.5,610.0,0.7492,76.75,70.75,29.1,78.5
2016-08-29 12:00:00,40.0,166.75,32.0,615.0,0.7492,72.5,70.75,29.5,74.9
2016-08-29 13:00:00,32.8,169.0,32.5,618.5,0.7492,78.75,71.75,29.0,78.6
2016-08-29 14:00:00,34.6,172.25,33.5,633.5,0.7492,76.0,73.0,29.4,67.6
2016-08-29 15:00:00,32.0,173.75,33.0,632.5,0.7492,71.0,74.25,29.2,73.7
2016-08-29 16:00:00,31.5,174.0,33.0,620.0,0.7492,70.5,73.75,29.3,67.2
2016-08-29 17:00:00,38.2,177.5,33.5,624.5,0.7492,71.25,72.75,29.8,77.1
2016-08-29 18:00:00,39.4,176.0,31.0,603.0,0.7492,73.0,62.75,30.5,81.7
2016-08-29 19:00:00,39.6,174.0,30.0,595.0,0.7492,67.75,50.0,31.0,72.2
2016-08-29 20:00:00,35.6,166.25,31.5,579.0,0.7492,68.0,46.5,29.4,79.7
2016-08-29 21:00:00,33.1,161.75,31.5,568.0,0.7492,64.0,43.5,29.6,72.5
2016-08-29 22:00:00,29.3,156.25,29.0,554.5,0.7492,63.5,43.25,29.3,69.6
2016-08-29 23:00:00,28.1,151.75,27.0,521.5,0.7492,56.25,42.5,29.4,64.4
2016-08-30 00:00:00,25.2,153.5833,27.3333,558.5,0.7492,52.25,43.0,28.8,55.9
2016-08-30 01:00:00,20.8,149.75,27.0,515.5,0.7492,50.3333,42.25,28.9,52.1
2016-08-30 02:00:00,18.8,147.5,26.5,526.5,0.7492,45.25,42.25,29.1,51.2
2016-08-30 03:00:00,16.8,144.5,27.5,528.0,0.7492,47.75,42.25,29.0,50.1
2016-08-30 04:00:00,16.4,146.75,29.0,524.5,0.7492,46.0,42.0,29.0,49.2
2016-08-30 05:00:00,16.4,146.0,28.0,524.0,0.7492,48.25,42.0,28.9,58.0
2016-08-30 06:00:00,18.1,149.0,28.5,547.5,0.7492,56.5,42.75,28.8,78.4
2016-08-30 07:00:00,22.0,153.25,29.5,575.0,0.7492,73.25,44.75,32.2,89.3
2016-08-30 08:00:00,25.6,159.75,29.0,650.5,0.7492,76.25,45.25,34.5,90.9
2016-08-30 09:00:00,28.8,166.75,33.0,718.0,0.7492,86.25,64.25,35.0,73.3
2016-08-30 10:00:00,31.0,192.25,37.0,745.0,0.7492,93.25,82.25,34.8,69.2
2016-08-30 11:00:00,28.5,204.75,42.0,767.0,0.7492,91.5,87.0,33.5,68.0
2016-08-30 12:00:00,34.6,207.75,41.0,759.5,0.7492,91.25,89.5,31.6,68.0
2016-08-30 13:00:00,36.2,217.0,41.5,771.0,0.7492,94.75,93.25,30.3,72.7
2016-08-30 14:00:00,27.5,220.0,41.5,791.5,0.7492,95.0,101.25,27.2,77.9
2016-08-30 15:00:00,26.4,232.75,46.0,765.0,0.7492,97.25,104.5,28.1,83.6
2016-08-30 16:00:00,27.6,225.75,46.0,733.0,0.7492,96.75,108.5,27.9,86.5
2016-08-30 17:00:00,31.5,219.5,44.0,719.0,0.7492,97.0,100.75,27.5,91.4
2016-08-30 18:00:00,36.5,209.5,40.0,692.0,0.7492,89.5,89.5,28.2,89.4
2016-08-30 19:00:00,34.8,197.5,35.5,674.0,0.7492,87.5,70.0,28.5,71.5
2016-08-30 20:00:00,35.5,183.75,32.5,652.0,0.7492,81.25,66.0,28.6,71.0
2016-08-30 21:00:00,34.9,173.5,30.0,634.0,0.7492,74.0,54.25,28.5,71.1
2016-08-30 22:00:00,33.7,165.25,29.0,602.5,0.7492,66.75,45.5,28.7,70.2
2016-08-30 23:00:00,30.5,159.5,28.0,568.0,0.7492,51.25,42.75,28.5,64.3
2016-08-31 00:00:00,24.6,154.5,28.6667,566.9,0.7492,55.5,44.0833,28.4,57.7
2016-08-31 01:00:00,20.7,156.8333,27.8333,563.9,0.7492,53.1667,43.0,28.4,54.7
2016-08-31 02:00:00,17.9,156.0,27.5,554.3,0.7492,51.0,44.0,28.4,51.3
2016-08-31 03:00:00,16.8,153.75,28.5,565.4,0.7492,49.5,43.0,28.3,48.7
2016-08-31 04:00:00,16.9,151.75,28.5,562.1,0.7492,51.75,43.25,28.3,52.2
2016-08-31 05:00:00,15.6,152.75,29.0,558.0,0.7492,51.25,42.0,28.1,51.1
2016-08-31 06:00:00,17.9,158.75,27.5,585.0,0.7492,61.75,43.25,28.1,77.2
2016-08-31 07:00:00,24.8,158.0,28.5,623.0,0.7492,74.75,44.5,28.3,87.0
2016-08-31 08:00:00,27.0,166.0,30.5,673.3,0.7492,88.5,45.5,28.6,90.5
2016-08-31 09:00:00,27.3,171.5,35.5,714.1,0.7492,91.25,67.0,28.1,73.7
2016-08-31 10:00:00,29.6,188.5,42.0,721.5,0.7492,101.75,85.5,28.2,81.5
2016-08-31 11:00:00,32.2,201.0,46.0,760.3,0.7492,100.0,86.5,28.5,83.7
2016-08-31 12:00:00,29.8,201.5,47.0,793.5,0.7492,96.75,83.5,27.9,72.1
2016-08-31 13:00:00,33.4,205.25,45.5,800.3,0.7492,101.5,86.0,28.2,72.5
2016-08-31 14:00:00,32.2,210.75,45.5,807.8,0.7492,108.25,89.75,28.1,73.1
2016-08-31 15:00:00,28.8,210.25,46.0,793.7,0.7492,106.0,91.75,28.0,81.8
2016-08-31 16:00:00,30.6,205.5,48.0,772.4,0.7492,95.0,89.75,28.1,82.4
2016-08-31 17:00:00,34.8,203.75,49.0,744.0,0.7492,95.25,92.5,28.4,90.4
2016-08-31 18:00:00,40.0,211.25,42.5,728.5,0.7492,93.25,84.0,28.3,90.3
2016-08-31 19:00:00,36.2,188.75,38.5,700.6,0.7492,85.0,63.0,28.4,78.4
2016-08-31 20:00:00,36.2,180.5,36.0,671.9,0.7492,74.5,51.0,28.8,70.1
2016-08-31 21:00:00,33.9,172.5,33.0,646.2,0.7492,64.5,48.25,28.8,69.1
2016-08-31 22:00:00,31.7,162.5,30.5,600.8,0.7492,71.75,46.25,29.2,68.3
2016-08-31 23:00:00,29.7,154.5,30.0,571.7,0.7492,60.75,44.5,29.0,70.1
2016-09-01 00:00:00,24.9,151.4167,30.6667,582.3,0.7492,54.75,44.0833,28.8,60.4
2016-09-01 01:00:00,22.2,151.9167,29.3333,569.4,0.7492,55.0833,44.0833,28.5,56.4
2016-09-01 02:00:00,19.9,146.75,28.5,567.1,0.7492,48.75,44.25,28.6,53.9
2016-09-01 03:00:00,17.8,142.75,27.5,579.7,0.7492,48.75,43.5,29.3,50.2
2016-09-01 04:00:00,17.4,141.75,30.0,575.0,0.7492,50.0,42.75,29.6,49.6
2016-09-01 05:00:00,17.5,145.5,29.0,569.6,0.7492,51.0,42.25,29.6,57.8
2016-09-01 06:00:00,20.0,149.75,29.5,593.8,0.7492,59.75,43.0,29.9,76.7
2016-09-01 07:00:00,23.6,150.5,31.0,629.2,0.7492,71.5,44.75,29.6,86.7
2016-09-01 08:00:00,26.6,158.5,30.5,666.9,0.7492,76.0,45.75,32.3,85.3
2016-09-01 09:00:00,30.0,167.0,33.5,723.9,0.7492,81.25,59.5,30.0,77.9
2016-09-01 10:00:00,30.0,188.0,37.0,755.8,0.7492,90.5,74.5,28.7,84.1
2016-09-01 11:00:00,32.8,196.5,43.5,770.6,0.7492,87.25,82.25,28.7,85.6
2016-09-01 12:00:00,34.9,204.5,44.0,769.8,0.7492,87.75,87.5,28.7,85.7
2016-09-01 13:00:00,33.1,201.0,46.0,789.0,0.7492,88.25,83.75,30.0,80.8
2016-09-01 14:00:00,26.3,205.75,44.0,796.9,0.7492,88.5,83.25,31.4,76.6
2016-09-01 15:00:00,23.4,209.0,45.0,776.1,0.7492,87.25,85.75,28.3,85.4
2016-09-01 16:00:00,25.6,211.0,44.5,748.8,0.7492,93.25,85.25,28.5,87.4
2016-09-01 17:00:00,29.7,209.5,45.0,725.4,0.7492,96.5,82.75,28.2,89.5
2016-09-01 18:00:00,35.8,201.25,36.5,706.4,0.7492,85.25,72.25,28.9,93.0
2016-09-01 19:00:00,34.8,188.25,35.0,690.1,0.7492,80.0,61.5,29.7,83.8
2016-09-01 20:00:00,34.5,183.25,33.5,673.9,0.7492,68.0,50.25,28.9,76.1
2016-09-01 21:00:00,33.5,171.5,32.0,655.7,0.7492,63.25,46.5,29.7,78.5
2016-09-01 22:00:00,29.4,165.0,31.0,618.8,0.7492,66.25,46.0,29.1,78.5
2016-09-01 23:00:00,27.9,157.0,32.5,591.5,0.7492,58.75,43.5,28.7,66.7
2016-09-02 00:00:00,23.6,147.8333,29.0,565.0,0.7492,50.5833,42.6667,28.3,60.8
2016-09-02 01:00:00,20.0,151.25,31.3333,590.1,0.7492,48.4167,43.75,28.4,55.3
2016-09-02 02:00:00,18.7,146.0,31.0,577.7,0.7492,46.75,43.0,27.9,54.0
2016-09-02 03:00:00,17.5,141.75,28.5,584.2,0.7492,46.5,42.5,27.9,51.5
2016-09-02 04:00:00,17.2,142.75,28.5,575.3,0.7492,48.0,42.0,28.0,51.0
2016-09-02 05:00:00,18.4,144.25,28.0,571.0,0.7492,50.25,43.0,28.9,56.7
2016-09-02 06:00:00,18.4,149.0,28.5,596.4,0.7492,58.75,44.25,29.8,80.0
2016-09-02 07:00:00,24.8,158.25,32.0,629.6,0.7492,76.5,46.25,29.2,85.9
2016-09-02 08:00:00,26.0,160.75,31.5,675.6,0.7492,73.25,48.0,28.5,92.4
2016-09-02 09:00:00,27.3,167.0,34.5,722.9,0.7492,82.5,58.75,28.7,87.6
2016-09-02 10:00:00,29.3,181.0,41.0,737.9,0.7492,87.0,66.25,31.3,77.5
2016-09-02 11:00:00,31.5,186.25,41.0,743.0,0.7492,88.0,73.25,32.1,80.0
2016-09-02 12:00:00,35.6,188.75,44.5,765.9,0.7492,84.25,74.5,32.2,81.5
2016-09-02 13:00:00,32.2,193.75,45.5,760.3,0.7492,92.0,74.25,31.3,74.9
2016-09-02 14:00:00,27.3,194.5,45.5,746.3,0.7492,84.5,73.75,28.4,75.2
2016-09-02 15:00:00,23.5,199.5,46.5,757.1,0.7492,87.75,77.75,28.1,85.5
2016-09-02 16:00:00,25.8,204.75,46.5,723.4,0.7492,94.25,78.5,28.1,88.3
2016-09-02 17:00:00,32.3,194.25,40.0,704.1,0.7492,92.75,78.0,27.9,97.2
2016-09-02 18:00:00,36.3,189.0,36.5,680.7,0.7492,92.25,73.0,28.3,94.8
2016-09-02 19:00:00,41.4,177.25,34.5,661.9,0.7492,86.5,62.5,28.2,76.5
2016-09-02 20:00:00,39.2,168.25,30.5,641.8,0.7492,78.0,51.75,28.5,74.0
2016-09-02 21:00:00,37.5,154.0,28.5,615.3,0.7492,73.75,46.5,28.3,72.5
2016-09-02 22:00:00,33.4,153.75,28.5,575.5,0.7492,68.0,45.0,28.1,70.4
2016-09-02 23:00:00,27.3,147.75,29.5,536.0,0.7492,55.5,43.0,28.2,64.8
2016-09-03 00:00:00,24.0,145.1667,26.8333,538.6,0.7492,49.75,41.0833,28.0,60.1
2016-09-03 01:00:00,21.7,144.0833,25.6667,535.9,0.7492,46.4167,41.9167,27.9,58.0
2016-09-03 02:00:00,18.9,142.25,25.0,531.8,0.7492,47.25,40.75,29.2,55.0
2016-09-03 03:00:00,18.7,142.5,25.0,537.5,0.7492,46.75,41.0,29.0,52.7
2016-09-03 04:00:00,18.7,141.5,25.0,536.2,0.7492,45.75,41.0,29.2,50.8
2016-09-03 05:00:00,17.3,140.0,26.5,536.8,0.7492,45.75,41.5,29.0,51.0
2016-09-03 06:00:00,17.9,138.0,26.0,550.3,0.7492,51.0,41.25,28.9,54.0
2016-09-03 07:00:00,21.4,139.25,25.0,567.3,0.7492,49.0,39.75,29.1,64.0
2016-09-03 08:00:00,25.3,137.75,25.5,577.9,0.7492,49.0,40.25,28.7,66.5
2016-09-03 09:00:00,24.7,142.25,25.0,592.7,0.7492,50.75,40.5,28.1,66.1
2016-09-03 10:00:00,28.7,146.25,26.0,609.3,0.7492,49.0,41.75,28.0,74.6
2016-09-03 11:00:00,33.9,148.5,26.0,625.4,0.7492,48.5,43.0,28.0,85.7
2016-09-03 12:00:00,36.1,150.5,27.0,631.0,0.7492,46.5,43.25,29.3,82.0
2016-09-03 13:00:00,30.9,150.5,27.5,639.6,0.7492,50.75,43.5,28.3,82.8
2016-09-03 14:00:00,25.6,150.5,26.5,647.3,0.7492,52.5,42.75,28.4,68.5
2016-09-03 15:00:00,26.6,153.5,26.5,645.0,0.7492,51.0,43.0,28.3,63.4
2016-09-03 16:00:00,33.6,157.0,27.0,642.4,0.7492,50.75,43.25,28.1,70.4
2016-09-03 17:00:00,34.2,160.5,26.5,638.6,0.7492,56.0,42.5,28.4,67.4
2016-09-03 18:00:00,42.0,157.25,26.5,633.4,0.7492,58.75,39.75,28.2,78.7
2016-09-03 19:00:00,39.2,151.25,25.5,621.2,0.7492,57.5,39.75,29.1,73.2
2016-09-03 20:00:00,34.5,149.25,26.0,612.0,0.7492,57.0,39.75,28.8,72.5
2016-09-03 21:00:00,33.0,149.75,25.0,592.5,0.7492,53.25,40.5,28.3,74.6
2016-09-03 22:00:00,33.8,145.0,24.5,572.7,0.7492,52.75,40.25,28.2,68.4
2016-09-03 23:00:00,28.9,146.5,27.0,540.6,0.7492,54.75,40.25,28.0,62.9
2016-09-04 00:00:00,24.2,142.0833,26.5,537.8,0.7492,54.3333,40.5,26.2,60.5
2016-09-04 01:00:00,20.5,145.3333,27.1667,540.5,0.7492,47.0833,40.1667,24.4,61.9
2016-09-04 02:00:00,18.9,144.5,27.5,533.7,0.7492,46.0,40.75,24.0,56.6
2016-09-04 03:00:00,17.6,145.25,27.0,540.7,0.7492,46.0,40.75,24.1,54.5
2016-09-04 04:00:00,19.4,144.5,27.5,535.1,0.7492,42.75,40.5,24.8,50.4
2016-09-04 05:00:00,17.1,142.25,27.5,539.2,0.7492,47.0,40.75,24.2,50.5
2016-09-04 06:00:00,18.8,139.5,27.0,551.8,0.7492,47.0,40.0,23.9,51.6
2016-09-04 07:00:00,25.6,139.75,26.5,563.7,0.7492,46.0,39.0,24.6,61.1
2016-09-04 08:00:00,25.9,139.25,27.0,573.5,0.7492,44.25,38.5,24.0,63.4
2016-09-04 09:00:00,30.0,142.5,26.0,577.3,0.7492,47.5,38.25,24.5,69.1
2016-09-04 10:00:00,32.6,142.5,25.0,587.0,0.7492,48.5,39.0,24.9,71.8
2016-09-04 11:00:00,34.9,143.25,27.0,595.4,0.7492,50.75,41.25,24.3,72.2
2016-09-04 12:00:00,37.8,145.75,28.0,609.9,0.7492,47.75,41.25,24.4,77.5
2016-09-04 13:00:00,34.0,145.25,27.5,615.6,0.7492,50.75,41.5,24.4,68.1
2016-09-04 14:00:00,30.6,149.5,28.0,615.4,0.7492,56.25,41.75,24.9,67.8
2016-09-04 15:00:00,28.1,154.75,28.0,619.7,0.7492,52.25,42.0,24.3,69.4
2016-09-04 16:00:00,25.8,157.25,28.0,618.6,0.7492,50.5,41.75,24.5,68.0
2016-09-04 17:00:00,35.7,152.0,28.0,613.9,0.7492,56.25,41.0,24.1,77.8
2016-09-04 18:00:00,37.9,153.75,27.0,605.5,0.7492,51.25,40.75,24.2,84.3
2016-09-04 19:00:00,42.5,149.75,26.0,599.4,0.7492,52.25,40.5,24.3,74.4
2016-09-04 20:00:00,39.6,144.5,25.5,587.0,0.7492,55.0,40.25,24.8,80.2
2016-09-04 21:00:00,36.2,144.25,25.0,567.8,0.7492,53.5,41.0,24.3,69.1
2016-09-04 22:00:00,34.4,143.75,25.0,552.7,0.7492,51.5,41.0,24.4,70.7
2016-09-04 23:00:00,27.8,139.5,26.5,535.0,0.7492,40.25,40.5,26.4,64.7
2016-09-05 00:00:00,24.1,152.1667,26.3333,536.1,0.7492,55.0833,44.8333,28.2,58.7
2016-09-05 01:00:00,20.0,138.75,25.3333,526.6,0.7492,51.25,40.8333,29.3,56.5
2016-09-05 02:00:00,18.7,136.0,25.5,521.7,0.7492,48.0,40.5,29.1,51.5
2016-09-05 03:00:00,16.7,137.75,25.5,526.7,0.7492,45.25,40.5,29.1,48.2
2016-09-05 04:00:00,16.1,137.0,25.5,521.7,0.7492,44.5,42.75,29.1,47.6
2016-09-05 05:00:00,16.9,137.0,25.5,524.6,0.7492,49.75,42.0,29.1,49.0
2016-09-05 06:00:00,21.0,141.5,27.5,547.7,0.7492,58.0,41.0,28.8,76.9
2016-09-05 07:00:00,26.0,147.25,27.5,580.7,0.7492,72.75,43.5,29.7,88.7
2016-09-05 08:00:00,26.5,155.75,28.5,612.5,0.7492,81.0,44.0,29.2,90.3
2016-09-05 09:00:00,29.8,163.0,30.5,678.3,0.7492,83.75,49.25,29.7,83.9
